datetimeLocal,CO,NO2,O3,PM10,PM2.5,SO2
2021-01-01 17:15:00+05:30,900.0,71.8,67.5,,,11.1
2021-01-04 10:30:00+05:30,800.0,58.8,10.7,103.0,64.0,11.2
2021-01-04 12:00:00+05:30,900.0,73.3,27.5,135.0,99.0,8.6
2021-01-04 13:00:00+05:30,900.0,77.7,38.9,161.0,100.0,9.1
2021-01-04 14:00:00+05:30,1300.0,101.0,39.3,215.0,127.0,9.7
2021-01-04 14:15:00+05:30,1300.0,107.2,41.0,215.0,127.0,9.5
2021-01-04 14:30:00+05:30,1100.0,95.4,43.5,215.0,127.0,10.2
2021-01-04 15:00:00+05:30,1300.0,95.4,48.3,218.0,128.0,13.1
2021-01-04 15:15:00+05:30,1800.0,111.5,50.3,218.0,128.0,14.4
2021-01-04 16:45:00+05:30,,107.8,9.9,277.0,169.0,11.9
2021-01-04 18:15:00+05:30,1100.0,76.3,11.7,288.0,221.0,12.2
2021-01-04 19:00:00+05:30,600.0,40.5,31.8,174.0,147.0,9.6
2021-01-04 21:30:00+05:30,500.0,40.4,38.1,79.0,79.0,9.0
2021-01-04 23:30:00+05:30,400.0,36.1,22.7,39.0,33.0,9.1
2021-01-05 01:15:00+05:30,400.0,42.1,,44.0,34.0,8.8
2021-01-05 02:00:00+05:30,,,17.1,45.0,39.0,
2021-01-05 02:30:00+05:30,,,16.0,45.0,39.0,
2021-01-05 03:00:00+05:30,300.0,42.3,12.9,51.0,44.0,7.4
2021-01-05 05:15:00+05:30,200.0,33.0,30.8,40.0,30.0,8.1
2021-01-05 06:00:00+05:30,300.0,44.0,14.1,25.0,19.0,10.3
2021-01-05 06:30:00+05:30,400.0,49.6,10.8,25.0,19.0,10.3
2021-01-05 06:45:00+05:30,400.0,50.0,10.6,35.0,33.0,10.5
2021-01-05 07:15:00+05:30,500.0,50.6,8.4,35.0,33.0,10.9
2021-01-05 07:45:00+05:30,600.0,54.5,6.5,51.0,38.0,
2021-01-05 08:45:00+05:30,800.0,46.2,5.1,69.0,55.0,11.7
2021-01-05 09:00:00+05:30,800.0,41.8,5.8,69.0,55.0,11.2
2021-01-05 09:45:00+05:30,1200.0,48.0,6.7,85.0,69.0,10.2
2021-01-05 10:00:00+05:30,1200.0,51.0,6.8,85.0,69.0,10.5
2021-01-05 10:15:00+05:30,1200.0,51.8,6.0,85.0,69.0,11.2
2021-01-05 10:30:00+05:30,1200.0,46.3,7.9,85.0,69.0,11.1
2021-01-05 10:45:00+05:30,,51.5,8.1,103.0,86.0,11.2
2021-01-05 11:15:00+05:30,1000.0,52.7,9.4,103.0,86.0,11.0
2021-01-05 11:45:00+05:30,1000.0,58.2,12.8,117.0,97.0,
2021-01-05 13:15:00+05:30,1000.0,64.3,34.4,151.0,107.0,11.7
2021-01-05 19:30:00+05:30,900.0,61.5,5.9,134.0,106.0,11.7
2021-01-05 20:00:00+05:30,800.0,59.6,6.8,106.0,84.0,10.5
2021-01-05 22:00:00+05:30,1300.0,57.1,31.6,116.0,95.0,13.1
2021-01-05 23:15:00+05:30,1700.0,39.7,14.3,119.0,85.0,14.6
2021-01-06 01:45:00+05:30,600.0,48.1,,,,8.9
2021-01-06 02:00:00+05:30,,,7.1,102.0,79.0,
2021-01-06 02:15:00+05:30,,,5.8,102.0,79.0,
2021-01-06 03:45:00+05:30,700.0,36.3,4.8,108.0,92.0,
2021-01-06 04:45:00+05:30,,38.7,5.7,114.0,90.0,10.1
2021-01-06 05:15:00+05:30,1100.0,31.6,5.7,114.0,90.0,9.9
2021-01-06 05:30:00+05:30,1100.0,32.5,6.7,114.0,90.0,11.3
2021-01-06 06:15:00+05:30,1500.0,31.5,30.2,124.0,96.0,12.9
2021-01-06 06:30:00+05:30,1400.0,29.1,29.1,124.0,96.0,13.6
2021-01-06 07:15:00+05:30,1400.0,32.3,23.8,169.0,125.0,14.2
2021-01-06 07:30:00+05:30,1500.0,29.7,22.3,169.0,125.0,14.4
2021-01-06 07:45:00+05:30,1700.0,28.3,21.1,194.0,147.0,
2021-01-06 09:15:00+05:30,1400.0,44.8,19.0,200.0,153.0,12.2
2021-01-06 10:15:00+05:30,1000.0,68.8,16.4,182.0,155.0,10.2
2021-01-06 11:00:00+05:30,1100.0,64.0,21.1,122.0,117.0,10.2
2021-01-06 11:45:00+05:30,1700.0,63.3,22.5,152.0,146.0,
2021-01-06 13:15:00+05:30,1500.0,64.1,18.4,201.0,171.0,11.3
2021-01-06 13:30:00+05:30,1800.0,65.5,15.5,201.0,171.0,11.2
2021-01-06 15:15:00+05:30,1300.0,45.4,9.9,272.0,193.0,11.1
2021-01-06 16:00:00+05:30,1200.0,34.7,11.6,282.0,197.0,11.2
2021-01-06 18:15:00+05:30,1200.0,61.9,10.8,243.0,155.0,12.3
2021-01-06 19:00:00+05:30,1200.0,44.3,9.7,233.0,145.0,11.5
2021-01-06 19:45:00+05:30,1000.0,43.2,13.7,245.0,141.0,
2021-01-06 20:00:00+05:30,1100.0,43.7,11.4,245.0,141.0,9.9
2021-01-06 20:15:00+05:30,1000.0,36.7,9.8,245.0,141.0,9.0
2021-01-06 20:30:00+05:30,1000.0,39.3,9.4,245.0,141.0,8.4
2021-01-06 21:15:00+05:30,1000.0,30.8,6.2,256.0,147.0,8.2
2021-01-06 21:45:00+05:30,800.0,30.5,7.0,232.0,128.0,9.1
2021-01-06 23:15:00+05:30,700.0,24.1,12.3,213.0,128.0,6.9
2021-01-07 01:15:00+05:30,600.0,21.5,,234.0,139.0,9.4
2021-01-07 01:30:00+05:30,600.0,18.2,,234.0,139.0,9.8
2021-01-07 02:15:00+05:30,,,16.7,185.0,122.0,
2021-01-07 03:00:00+05:30,500.0,21.1,17.9,171.0,113.0,8.4
2021-01-07 03:15:00+05:30,500.0,22.4,18.1,171.0,113.0,8.3
2021-01-07 04:00:00+05:30,600.0,23.4,15.0,167.0,108.0,8.5
2021-01-07 04:15:00+05:30,500.0,23.6,14.2,167.0,108.0,8.5
2021-01-07 04:30:00+05:30,500.0,27.9,15.6,167.0,108.0,8.4
2021-01-07 05:15:00+05:30,500.0,26.7,14.5,161.0,111.0,7.4
2021-01-07 05:30:00+05:30,500.0,26.0,17.2,161.0,111.0,8.2
2021-01-07 07:15:00+05:30,700.0,31.3,12.4,141.0,97.0,7.5
2021-01-07 07:45:00+05:30,600.0,28.6,11.5,153.0,101.0,
2021-01-07 10:00:00+05:30,800.0,36.3,23.2,169.0,118.0,9.6
2021-01-07 13:00:00+05:30,500.0,27.5,68.0,232.0,130.0,12.0
2021-01-07 13:15:00+05:30,600.0,30.6,67.3,232.0,130.0,11.5
2021-01-07 13:30:00+05:30,600.0,28.6,73.3,232.0,130.0,12.0
2021-01-07 14:00:00+05:30,600.0,,58.9,201.0,122.0,13.4
2021-01-07 14:15:00+05:30,600.0,26.8,13.4,201.0,122.0,14.1
2021-01-07 15:15:00+05:30,600.0,33.7,29.0,204.0,119.0,12.0
2021-01-07 16:45:00+05:30,,30.5,34.8,186.0,118.0,13.0
2021-01-07 17:15:00+05:30,1000.0,46.1,21.7,186.0,118.0,13.4
2021-01-07 17:30:00+05:30,1000.0,46.8,16.9,186.0,118.0,14.2
2021-01-07 20:00:00+05:30,1600.0,54.6,6.1,197.0,125.0,13.0
2021-01-07 20:30:00+05:30,1700.0,55.2,6.8,197.0,125.0,11.4
2021-01-07 20:45:00+05:30,1700.0,45.6,6.2,233.0,147.0,11.3
2021-01-07 21:00:00+05:30,1900.0,48.7,6.5,233.0,147.0,10.8
2021-01-07 22:00:00+05:30,2200.0,42.4,6.8,245.0,152.0,11.4
2021-01-07 23:15:00+05:30,1100.0,37.9,5.5,221.0,141.0,8.9
2021-01-08 00:00:00+05:30,900.0,30.3,6.0,189.0,116.0,9.0
2021-01-08 00:30:00+05:30,700.0,27.6,7.2,189.0,116.0,8.9
2021-01-08 01:15:00+05:30,800.0,27.2,,184.0,110.0,9.1
2021-01-08 01:45:00+05:30,700.0,32.1,,,,8.7
2021-01-08 02:00:00+05:30,,,7.5,163.0,100.0,
2021-01-08 02:30:00+05:30,,,9.0,163.0,100.0,
2021-01-08 03:00:00+05:30,600.0,29.4,8.0,133.0,78.0,7.8
2021-01-08 03:30:00+05:30,600.0,27.2,11.0,133.0,78.0,7.9
2021-01-08 04:00:00+05:30,500.0,29.5,9.2,112.0,73.0,9.6
2021-01-08 04:15:00+05:30,500.0,32.3,8.3,112.0,73.0,10.0
2021-01-08 05:00:00+05:30,500.0,30.6,9.2,113.0,75.0,11.7
2021-01-08 05:15:00+05:30,500.0,31.1,10.4,113.0,75.0,11.0
2021-01-08 06:15:00+05:30,500.0,25.8,16.5,130.0,81.0,10.2
2021-01-08 06:30:00+05:30,500.0,31.9,14.2,130.0,81.0,10.5
2021-01-08 07:15:00+05:30,500.0,35.3,12.1,136.0,79.0,11.0
2021-01-08 07:30:00+05:30,500.0,35.2,14.6,136.0,79.0,10.5
2021-01-08 09:45:00+05:30,,,,210.0,124.0,
2021-01-08 10:15:00+05:30,900.0,42.7,8.7,210.0,124.0,10.2
2021-01-08 11:00:00+05:30,,,10.7,252.0,138.0,
2021-01-08 11:30:00+05:30,1000.0,44.6,,252.0,138.0,10.4
2021-01-08 11:45:00+05:30,1000.0,46.7,,248.0,144.0,
2021-01-08 12:15:00+05:30,900.0,47.3,22.1,248.0,144.0,10.1
2021-01-08 12:45:00+05:30,1000.0,55.8,22.3,280.0,175.0,10.2
2021-01-08 13:00:00+05:30,900.0,49.1,27.9,280.0,175.0,10.9
2021-01-08 14:00:00+05:30,900.0,45.8,38.5,266.0,174.0,11.2
2021-01-08 14:15:00+05:30,1000.0,43.8,42.3,266.0,174.0,11.1
2021-01-08 14:30:00+05:30,1100.0,51.3,32.4,266.0,174.0,11.5
2021-01-08 15:00:00+05:30,800.0,63.6,35.3,276.0,162.0,10.3
2021-01-08 15:15:00+05:30,800.0,50.3,33.4,276.0,162.0,9.9
2021-01-08 15:30:00+05:30,900.0,49.4,28.5,276.0,162.0,9.3
2021-01-08 16:15:00+05:30,1000.0,51.9,25.8,254.0,140.0,8.9
2021-01-08 17:15:00+05:30,1500.0,58.0,10.8,361.0,182.0,8.7
2021-01-08 18:15:00+05:30,1700.0,72.5,7.1,371.0,186.0,10.9
2021-01-08 18:30:00+05:30,1600.0,67.0,6.1,371.0,186.0,10.9
2021-01-08 20:15:00+05:30,2400.0,49.4,7.5,305.0,174.0,10.8
2021-01-08 21:30:00+05:30,1900.0,46.5,5.8,272.0,160.0,10.2
2021-01-08 22:15:00+05:30,1700.0,44.4,6.4,238.0,140.0,9.8
2021-01-08 23:15:00+05:30,1400.0,36.9,7.0,206.0,129.0,10.2
2021-01-08 23:30:00+05:30,1400.0,36.0,6.8,206.0,129.0,10.7
2021-01-09 01:30:00+05:30,800.0,47.5,,216.0,119.0,10.9
2021-01-09 01:45:00+05:30,700.0,42.7,12.9,208.0,121.0,10.4
2021-01-09 02:30:00+05:30,,,17.6,208.0,121.0,
2021-01-09 03:00:00+05:30,600.0,30.8,16.2,191.0,136.0,9.9
2021-01-09 03:15:00+05:30,600.0,33.5,17.5,191.0,136.0,9.6
2021-01-09 03:30:00+05:30,600.0,33.3,16.7,191.0,136.0,10.0
2021-01-09 04:15:00+05:30,600.0,32.3,17.5,189.0,138.0,9.4
2021-01-09 04:45:00+05:30,,29.7,15.6,172.0,128.0,9.2
2021-01-09 05:00:00+05:30,700.0,31.1,13.5,172.0,128.0,9.2
2021-01-09 05:30:00+05:30,800.0,33.7,9.6,172.0,128.0,9.2
2021-01-09 06:00:00+05:30,800.0,39.5,8.3,190.0,141.0,10.0
2021-01-09 06:15:00+05:30,900.0,39.5,7.1,190.0,141.0,9.2
2021-01-09 06:30:00+05:30,800.0,39.1,6.4,190.0,141.0,9.6
2021-01-09 07:15:00+05:30,1100.0,38.7,5.5,206.0,141.0,10.0
2021-01-09 07:30:00+05:30,1400.0,39.3,6.0,206.0,141.0,10.7
2021-01-09 08:00:00+05:30,1700.0,49.4,7.1,235.0,140.0,12.1
2021-01-09 08:15:00+05:30,1500.0,50.7,7.3,235.0,140.0,11.9
2021-01-09 10:15:00+05:30,1100.0,44.9,27.3,266.0,175.0,15.8
2021-01-09 11:15:00+05:30,1000.0,45.1,36.8,263.0,182.0,22.4
2021-01-09 11:45:00+05:30,900.0,45.2,41.4,272.0,177.0,
2021-01-09 12:30:00+05:30,1000.0,41.0,45.3,272.0,177.0,19.0
2021-01-09 13:00:00+05:30,900.0,42.9,51.8,289.0,171.0,17.6
2021-01-09 14:00:00+05:30,1000.0,48.7,58.7,293.0,180.0,17.3
2021-01-09 14:15:00+05:30,900.0,46.3,57.6,293.0,180.0,16.9
2021-01-09 14:45:00+05:30,900.0,42.2,58.7,282.0,156.0,15.3
2021-01-09 15:30:00+05:30,900.0,49.0,53.3,282.0,156.0,14.7
2021-01-09 16:00:00+05:30,900.0,50.1,45.7,276.0,139.0,14.8
2021-01-09 16:15:00+05:30,1000.0,44.4,44.5,276.0,139.0,14.3
2021-01-09 17:15:00+05:30,1100.0,55.0,34.5,263.0,136.0,12.6
2021-01-09 17:30:00+05:30,1400.0,63.3,25.1,263.0,136.0,12.6
2021-01-09 18:15:00+05:30,1400.0,69.3,15.8,285.0,157.0,12.7
2021-01-09 18:30:00+05:30,1600.0,80.6,10.7,285.0,157.0,13.7
2021-01-09 19:00:00+05:30,1900.0,68.5,7.6,276.0,163.0,14.5
2021-01-09 19:30:00+05:30,1600.0,61.4,9.3,276.0,163.0,14.0
2021-01-09 19:45:00+05:30,1700.0,66.4,8.1,279.0,180.0,
2021-01-09 20:15:00+05:30,1700.0,58.7,7.5,279.0,180.0,12.4
2021-01-09 20:30:00+05:30,1300.0,55.7,9.0,279.0,180.0,11.9
2021-01-09 21:00:00+05:30,1200.0,55.3,9.1,271.0,177.0,10.7
2021-01-09 21:15:00+05:30,1100.0,49.8,12.4,271.0,177.0,10.6
2021-01-09 22:15:00+05:30,1000.0,42.6,13.3,256.0,175.0,10.3
2021-01-09 22:45:00+05:30,,36.3,19.1,224.0,161.0,9.2
2021-01-10 01:00:00+05:30,600.0,27.5,,196.0,158.0,9.5
2021-01-10 01:15:00+05:30,600.0,26.5,,196.0,158.0,10.0
2021-01-10 02:15:00+05:30,,,30.3,179.0,145.0,
2021-01-10 02:45:00+05:30,600.0,27.8,30.3,177.0,136.0,10.2
2021-01-10 04:00:00+05:30,500.0,25.8,32.9,173.0,136.0,8.9
2021-01-10 04:30:00+05:30,500.0,28.8,29.2,173.0,136.0,7.3
2021-01-10 04:45:00+05:30,,28.6,25.9,153.0,121.0,6.5
2021-01-10 05:15:00+05:30,500.0,25.5,26.6,153.0,121.0,5.3
2021-01-10 05:30:00+05:30,500.0,27.8,23.9,153.0,121.0,6.5
2021-01-10 05:45:00+05:30,500.0,28.8,25.6,156.0,111.0,6.4
2021-01-10 06:00:00+05:30,500.0,27.6,24.1,156.0,111.0,6.9
2021-01-10 20:30:00+05:30,2100.0,59.1,8.3,593.0,172.0,10.7
2021-01-10 21:15:00+05:30,1600.0,53.6,7.6,655.0,195.0,8.7
2021-01-10 23:15:00+05:30,1100.0,45.8,6.7,460.0,171.0,8.2
2021-01-10 23:45:00+05:30,1200.0,45.0,5.4,365.0,151.0,
2021-01-11 00:45:00+05:30,1000.0,45.7,5.3,283.0,139.0,8.6
2021-01-11 01:30:00+05:30,800.0,48.8,,283.0,139.0,8.7
2021-01-11 02:15:00+05:30,,,9.9,234.0,136.0,
2021-01-11 02:45:00+05:30,800.0,43.5,15.7,233.0,146.0,7.8
2021-01-11 03:00:00+05:30,800.0,36.8,15.1,233.0,146.0,7.3
2021-01-11 03:30:00+05:30,800.0,39.2,16.4,233.0,146.0,7.5
2021-01-11 04:15:00+05:30,800.0,36.1,18.1,254.0,164.0,6.8
2021-01-11 04:30:00+05:30,800.0,38.4,17.8,254.0,164.0,7.8
2021-01-11 05:15:00+05:30,800.0,34.5,20.2,219.0,155.0,6.8
2021-01-11 06:15:00+05:30,700.0,30.7,34.6,199.0,141.0,6.0
2021-01-11 06:45:00+05:30,700.0,32.4,42.1,156.0,108.0,7.0
2021-01-11 07:00:00+05:30,700.0,33.1,41.3,156.0,108.0,6.3
2021-01-11 07:15:00+05:30,700.0,36.7,35.2,156.0,108.0,6.3
2021-01-11 07:45:00+05:30,700.0,35.8,38.3,179.0,101.0,
2021-01-11 08:00:00+05:30,700.0,36.6,35.6,179.0,101.0,8.0
2021-01-11 09:00:00+05:30,800.0,40.6,37.6,248.0,114.0,9.9
2021-01-11 09:45:00+05:30,800.0,37.3,38.8,278.0,129.0,10.4
2021-01-11 10:15:00+05:30,600.0,30.5,52.9,278.0,129.0,10.1
2021-01-11 10:45:00+05:30,,38.2,52.2,212.0,121.0,9.4
2021-01-11 11:00:00+05:30,800.0,33.0,50.7,212.0,121.0,9.7
2021-01-11 11:15:00+05:30,700.0,31.9,56.9,212.0,121.0,9.5
2021-01-11 12:15:00+05:30,600.0,36.3,70.4,216.0,118.0,9.6
2021-01-11 12:45:00+05:30,700.0,37.5,74.6,205.0,101.0,9.9
2021-01-11 13:15:00+05:30,600.0,33.1,81.1,205.0,101.0,10.6
2021-01-11 13:30:00+05:30,600.0,35.4,82.9,205.0,101.0,10.7
2021-01-11 14:30:00+05:30,600.0,34.0,85.5,206.0,95.0,10.0
2021-01-11 14:45:00+05:30,800.0,37.7,84.0,196.0,92.0,9.8
2021-01-11 16:45:00+05:30,,50.2,64.0,250.0,101.0,12.4
2021-01-11 17:15:00+05:30,800.0,60.5,52.5,250.0,,12.1
2021-01-11 18:30:00+05:30,1500.0,72.7,12.4,360.0,118.0,13.8
2021-01-11 19:00:00+05:30,1700.0,76.0,16.2,376.0,149.0,12.2
2021-01-11 19:30:00+05:30,2100.0,75.7,8.1,376.0,149.0,12.8
2021-01-12 00:00:00+05:30,1100.0,61.2,5.8,166.0,111.0,8.6
2021-01-12 01:00:00+05:30,1000.0,53.1,,180.0,113.0,8.1
2021-01-12 01:15:00+05:30,1000.0,53.4,,180.0,113.0,7.7
2021-01-12 01:30:00+05:30,1100.0,52.5,,180.0,113.0,7.8
2021-01-12 03:00:00+05:30,800.0,55.0,5.6,173.0,119.0,6.4
2021-01-12 03:30:00+05:30,800.0,52.4,5.1,173.0,119.0,6.4
2021-01-12 04:15:00+05:30,1200.0,51.7,5.5,173.0,130.0,8.3
2021-01-12 04:30:00+05:30,1000.0,47.7,5.7,173.0,130.0,8.6
2021-01-12 05:00:00+05:30,1000.0,45.9,5.8,210.0,174.0,6.9
2021-01-12 05:15:00+05:30,1100.0,46.7,6.3,210.0,174.0,7.1
2021-01-12 06:45:00+05:30,1200.0,41.0,6.4,186.0,118.0,9.5
2021-01-12 08:45:00+05:30,1500.0,53.3,10.0,344.0,208.0,11.5
2021-01-12 09:30:00+05:30,1400.0,53.1,13.7,344.0,208.0,9.5
2021-01-12 10:00:00+05:30,1300.0,46.6,18.5,331.0,212.0,11.4
2021-01-12 10:45:00+05:30,,46.0,34.0,300.0,208.0,9.0
2021-01-12 13:30:00+05:30,,,,307.0,222.0,
2021-01-12 14:45:00+05:30,1100.0,49.0,75.3,250.0,162.0,
2021-01-12 15:00:00+05:30,1000.0,,84.7,250.0,162.0,
2021-01-12 16:00:00+05:30,900.0,45.6,82.0,217.0,121.0,9.3
2021-01-12 16:30:00+05:30,1000.0,45.4,74.5,217.0,121.0,11.3
2021-01-12 17:15:00+05:30,1400.0,77.3,35.6,211.0,116.0,11.0
2021-01-12 18:15:00+05:30,1800.0,101.7,12.3,374.0,129.0,11.8
2021-01-12 18:30:00+05:30,1900.0,118.0,8.7,374.0,129.0,12.2
2021-01-12 19:15:00+05:30,2900.0,98.8,7.2,269.0,157.0,14.0
2021-01-12 20:00:00+05:30,4400.0,87.2,9.5,295.0,196.0,15.8
2021-01-12 20:15:00+05:30,4400.0,89.3,10.4,295.0,196.0,15.2
2021-01-12 21:15:00+05:30,5700.0,81.6,14.2,451.0,295.0,19.4
2021-01-12 22:15:00+05:30,6100.0,65.0,15.4,596.0,411.0,18.1
2021-01-12 22:30:00+05:30,6000.0,63.7,14.0,596.0,411.0,19.7
2021-01-12 23:00:00+05:30,5000.0,58.1,14.0,564.0,406.0,18.6
2021-01-12 23:45:00+05:30,4600.0,44.3,13.2,522.0,370.0,
2021-01-13 00:15:00+05:30,4000.0,52.7,11.7,522.0,370.0,15.2
2021-01-13 01:30:00+05:30,2200.0,50.7,,538.0,392.0,10.1
2021-01-13 02:15:00+05:30,,,9.6,450.0,371.0,
2021-01-13 03:00:00+05:30,2100.0,38.8,10.3,368.0,315.0,9.7
2021-01-13 04:00:00+05:30,2200.0,28.9,10.9,320.0,273.0,7.6
2021-01-13 04:15:00+05:30,2000.0,31.1,11.1,320.0,273.0,6.4
2021-01-13 05:15:00+05:30,2000.0,24.7,7.8,273.0,249.0,6.4
2021-01-13 05:30:00+05:30,2000.0,24.9,6.8,273.0,249.0,7.1
2021-01-13 05:45:00+05:30,1800.0,24.8,7.3,184.0,182.0,6.5
2021-01-13 07:00:00+05:30,1800.0,31.6,7.8,168.0,167.0,5.3
2021-01-13 08:00:00+05:30,1700.0,37.8,7.2,172.0,164.0,6.8
2021-01-13 09:30:00+05:30,1400.0,53.3,7.9,186.0,153.0,8.7
2021-01-13 10:15:00+05:30,1400.0,67.5,8.4,262.0,153.0,8.0
2021-01-13 16:30:00+05:30,700.0,47.5,76.1,260.0,146.0,9.2
2021-01-13 16:45:00+05:30,,55.0,68.1,250.0,132.0,9.8
2021-01-13 18:30:00+05:30,3700.0,129.1,2.9,418.0,171.0,25.0
2021-01-13 19:45:00+05:30,10000.0,84.4,9.7,685.0,323.0,
2021-01-13 20:30:00+05:30,9000.0,89.3,10.2,685.0,323.0,68.0
2021-01-13 20:45:00+05:30,8400.0,77.4,12.2,718.0,403.0,72.6
2021-01-13 21:45:00+05:30,10.0,84.4,12.8,820.0,519.0,77.0
