datetimeLocal,CO,NO2,O3,PM10,PM2.5,SO2
2021-03-20 09:15:00+05:30,600.0,20.5,18.5,445.0,169.0,15.4
2021-03-20 09:45:00+05:30,500.0,19.3,24.5,503.0,130.0,15.6
2021-03-20 10:15:00+05:30,600.0,25.5,27.9,503.0,130.0,15.9
2021-03-20 12:15:00+05:30,400.0,18.9,48.5,263.0,70.0,11.7
2021-03-20 13:15:00+05:30,300.0,12.9,45.6,268.0,66.0,8.9
2021-03-21 11:15:00+05:30,500.0,25.6,43.7,279.0,56.0,8.2
2021-03-21 14:30:00+05:30,300.0,14.1,53.8,216.0,41.0,5.7
2021-03-21 20:30:00+05:30,1000.0,32.0,28.0,261.0,63.0,7.4
2021-03-21 21:15:00+05:30,1200.0,33.3,24.2,265.0,77.0,7.9
2021-03-21 23:00:00+05:30,1100.0,42.4,8.0,301.0,97.0,7.5
2021-03-22 00:15:00+05:30,1300.0,50.0,1.3,262.0,96.0,8.4
2021-03-22 00:30:00+05:30,1200.0,51.3,1.0,262.0,96.0,8.6
2021-03-22 01:15:00+05:30,1000.0,49.1,,267.0,92.0,8.2
2021-03-22 01:45:00+05:30,900.0,42.6,4.3,230.0,97.0,8.0
2021-03-22 02:15:00+05:30,,,20.6,230.0,97.0,
2021-03-22 02:45:00+05:30,600.0,18.9,26.4,407.0,92.0,9.0
2021-03-22 03:30:00+05:30,400.0,14.5,21.1,407.0,92.0,7.8
2021-03-22 04:15:00+05:30,400.0,17.0,16.9,202.0,55.0,7.8
2021-03-22 07:00:00+05:30,400.0,18.7,13.0,143.0,39.0,5.9
2021-03-22 08:30:00+05:30,500.0,24.2,12.7,186.0,44.0,6.1
2021-03-22 15:15:00+05:30,400.0,20.2,45.9,257.0,52.0,6.3
2021-03-22 16:30:00+05:30,500.0,,,,,
2021-03-22 16:45:00+05:30,,24.8,40.0,229.0,48.0,7.9
2021-03-22 18:30:00+05:30,900.0,42.9,13.0,299.0,57.0,6.9
2021-03-22 20:45:00+05:30,1500.0,46.0,11.1,440.0,96.0,7.0
2021-03-22 21:45:00+05:30,1200.0,43.7,7.0,399.0,84.0,7.6
2021-03-23 01:30:00+05:30,1100.0,41.4,,328.0,107.0,6.4
2021-03-23 05:45:00+05:30,500.0,31.6,1.4,256.0,78.0,8.3
2021-03-23 06:30:00+05:30,400.0,28.3,8.3,256.0,78.0,8.2
2021-03-23 07:15:00+05:30,500.0,24.1,5.4,206.0,62.0,8.0
2021-03-23 07:45:00+05:30,500.0,21.4,8.0,465.0,118.0,
2021-03-23 11:15:00+05:30,500.0,22.3,26.2,429.0,46.0,10.9
2021-03-23 14:30:00+05:30,300.0,17.5,19.7,343.0,40.0,6.2
2021-03-23 17:30:00+05:30,400.0,24.8,13.7,179.0,16.0,4.9
2021-03-23 23:15:00+05:30,800.0,35.2,0.5,279.0,39.0,4.9
2021-03-24 00:15:00+05:30,500.0,31.7,1.2,284.0,46.0,5.3
2021-03-24 01:30:00+05:30,400.0,31.5,,195.0,31.0,5.2
2021-03-24 06:30:00+05:30,700.0,24.6,0.5,163.0,45.0,4.4
2021-03-24 08:15:00+05:30,400.0,21.6,8.4,367.0,67.0,5.7
2021-03-24 09:00:00+05:30,1200.0,30.4,17.6,359.0,95.0,31.4
2021-03-24 10:45:00+05:30,,26.8,42.2,310.0,135.0,22.1
2021-03-24 19:30:00+05:30,600.0,18.8,27.6,213.0,35.0,9.5
2021-03-24 22:15:00+05:30,500.0,18.9,21.6,222.0,85.0,9.8
2021-03-25 01:15:00+05:30,300.0,14.1,,166.0,67.0,6.7
2021-03-25 04:45:00+05:30,,23.4,0.8,257.0,127.0,6.0
2021-03-25 05:15:00+05:30,600.0,21.6,1.8,257.0,127.0,5.9
2021-03-25 07:00:00+05:30,900.0,23.2,1.6,334.0,147.0,5.5
2021-03-25 08:15:00+05:30,900.0,24.2,4.2,410.0,194.0,10.1
2021-03-25 08:45:00+05:30,700.0,19.6,9.6,460.0,208.0,16.5
2021-03-25 10:15:00+05:30,400.0,19.2,23.2,338.0,113.0,15.8
2021-03-25 13:30:00+05:30,100.0,20.9,40.6,207.0,22.0,0.0
2021-03-25 16:30:00+05:30,100.0,15.8,33.7,175.0,27.0,6.9
2021-03-25 17:00:00+05:30,400.0,15.3,31.4,171.0,23.0,6.6
2021-03-25 21:30:00+05:30,1000.0,31.3,10.4,302.0,61.0,6.8
2021-03-25 22:15:00+05:30,600.0,23.6,18.9,233.0,58.0,6.7
2021-03-26 02:30:00+05:30,,,22.6,139.0,86.0,
2021-03-26 03:15:00+05:30,500.0,26.0,1.9,168.0,100.0,
2021-03-26 04:15:00+05:30,700.0,24.8,0.1,207.0,119.0,7.1
2021-03-26 04:45:00+05:30,,26.1,0.6,309.0,221.0,8.2
2021-03-26 05:00:00+05:30,800.0,26.3,1.0,309.0,221.0,10.0
2021-03-26 06:15:00+05:30,800.0,24.0,1.3,339.0,228.0,11.7
2021-03-26 07:15:00+05:30,1000.0,25.2,1.6,410.0,227.0,14.0
2021-03-26 09:15:00+05:30,700.0,21.1,16.9,543.0,204.0,25.0
2021-03-26 09:45:00+05:30,700.0,23.0,22.5,499.0,136.0,23.5
2021-03-26 10:15:00+05:30,500.0,23.1,26.6,499.0,136.0,20.9
2021-03-26 13:15:00+05:30,500.0,15.7,54.2,182.0,51.0,11.3
2021-03-26 16:45:00+05:30,,15.5,48.2,173.0,40.0,9.5
2021-03-27 06:45:00+05:30,800.0,30.3,1.0,383.0,163.0,
2021-03-28 17:30:00+05:30,400.0,23.3,45.3,205.0,39.0,6.5
2021-04-07 13:15:00+05:30,500.0,17.4,80.1,289.0,88.0,4.6
2021-04-08 04:15:00+05:30,200.0,15.8,28.0,92.0,41.0,5.7
2021-04-08 19:30:00+05:30,1200.0,54.4,4.9,211.0,25.0,1.2
2021-04-09 09:15:00+05:30,600.0,33.3,40.9,251.0,63.0,6.9
2021-04-09 10:15:00+05:30,400.0,23.9,54.7,235.0,55.0,8.4
2021-04-10 09:15:00+05:30,500.0,32.7,25.2,475.0,130.0,15.4
2021-04-10 18:30:00+05:30,800.0,45.8,14.1,125.0,23.0,2.3
2021-04-13 01:15:00+05:30,600.0,29.6,,251.0,80.0,6.1
2021-04-13 05:00:00+05:30,700.0,31.6,0.6,285.0,105.0,6.4
2021-04-13 22:00:00+05:30,1600.0,48.6,0.0,458.0,94.0,4.9
2021-04-14 02:15:00+05:30,,,21.1,218.0,80.0,
2021-04-15 03:15:00+05:30,700.0,32.5,0.8,250.0,99.0,21.4
2021-04-15 06:45:00+05:30,900.0,32.7,0.7,403.0,99.0,8.5
2021-04-15 08:15:00+05:30,500.0,19.3,15.7,370.0,94.0,3.5
2021-04-16 05:45:00+05:30,800.0,28.0,2.1,521.0,226.0,15.2
2021-04-22 03:30:00+05:30,300.0,13.5,16.4,97.0,36.0,3.3
2021-04-22 09:30:00+05:30,400.0,10.4,40.5,210.0,64.0,7.0
2021-04-23 06:15:00+05:30,300.0,18.0,24.0,127.0,56.0,2.7
2021-04-23 06:30:00+05:30,300.0,17.0,21.8,127.0,56.0,2.5
2021-04-23 07:00:00+05:30,400.0,13.3,26.8,123.0,50.0,3.1
2021-04-24 17:15:00+05:30,100.0,10.1,55.0,118.0,16.0,1.5
2021-05-05 07:45:00+05:30,500.0,8.9,24.9,244.0,81.0,
2021-05-05 15:15:00+05:30,200.0,6.0,67.5,128.0,41.0,3.0
2021-05-05 16:30:00+05:30,300.0,4.4,76.3,139.0,47.0,3.5
2021-05-05 19:30:00+05:30,800.0,16.6,48.2,191.0,59.0,4.9
2021-05-09 04:30:00+05:30,400.0,8.8,32.1,118.0,45.0,2.1
2021-05-09 05:30:00+05:30,500.0,13.5,25.4,111.0,52.0,2.1
2021-05-10 07:15:00+05:30,500.0,9.7,31.4,122.0,53.0,1.9
2021-05-12 08:30:00+05:30,400.0,7.2,31.1,110.0,38.0,2.9
2021-05-14 22:30:00+05:30,400.0,4.2,43.7,101.0,29.0,1.8
2021-05-16 18:45:00+05:30,,11.6,66.9,123.0,46.0,2.5
2021-05-17 08:00:00+05:30,,33.3,21.4,403.0,179.0,8.4
2021-05-17 12:45:00+05:30,600.0,7.5,81.3,172.0,83.0,6.1
2021-05-17 14:15:00+05:30,600.0,12.1,80.9,151.0,,5.6
2021-05-18 07:15:00+05:30,300.0,12.2,11.0,64.0,14.0,1.5
2021-05-18 11:30:00+05:30,400.0,12.8,21.1,141.0,25.0,2.1
2021-05-19 23:45:00+05:30,300.0,5.8,12.6,12.0,8.0,
2021-05-20 00:15:00+05:30,300.0,5.0,11.8,12.0,8.0,0.2
2021-05-20 13:30:00+05:30,400.0,7.6,29.0,89.0,48.0,1.0
2021-05-25 23:30:00+05:30,500.0,24.5,26.5,204.0,56.0,2.9
2021-05-26 01:15:00+05:30,500.0,24.8,,146.0,68.0,2.4
2021-05-28 21:15:00+05:30,700.0,20.8,22.6,182.0,45.0,0.6
2021-05-29 09:00:00+05:30,500.0,12.0,23.7,102.0,9.0,1.5
2021-06-01 03:45:00+05:30,400.0,6.2,29.5,13.0,8.0,
2021-06-02 22:30:00+05:30,300.0,13.7,27.1,100.0,24.0,1.1
2021-06-03 14:15:00+05:30,400.0,11.3,99.0,155.0,42.0,3.4
2021-06-05 10:30:00+05:30,400.0,14.8,66.2,97.0,34.0,2.8
2021-06-05 23:15:00+05:30,500.0,24.4,9.9,160.0,59.0,0.6
2021-06-06 13:30:00+05:30,300.0,12.2,50.7,234.0,39.0,2.4
2021-06-07 07:30:00+05:30,700.0,26.7,8.3,301.0,140.0,2.0
2021-06-07 11:45:00+05:30,500.0,12.5,29.9,162.0,38.0,
2021-06-07 13:15:00+05:30,400.0,9.9,38.2,171.0,35.0,2.9
2021-06-07 14:15:00+05:30,400.0,10.8,40.2,146.0,34.0,2.8
2021-06-07 17:30:00+05:30,600.0,31.0,46.1,144.0,36.0,2.2
2021-06-07 18:15:00+05:30,800.0,31.3,40.1,169.0,40.0,2.1
2021-06-07 18:30:00+05:30,700.0,20.6,49.3,169.0,40.0,1.9
2021-06-07 19:15:00+05:30,1600.0,54.5,14.1,174.0,41.0,1.8
2021-06-07 21:15:00+05:30,1500.0,46.1,14.7,263.0,67.0,1.6
2021-06-08 02:30:00+05:30,,,5.4,221.0,74.0,
2021-06-08 13:15:00+05:30,300.0,12.2,22.7,277.0,33.0,1.6
2021-06-19 23:30:00+05:30,400.0,7.5,2.5,30.0,24.0,1.4
2021-06-26 00:15:00+05:30,400.0,16.1,17.2,89.0,25.0,0.5
2021-06-26 22:30:00+05:30,1600.0,35.6,0.9,290.0,62.0,1.3
2021-06-29 00:45:00+05:30,,,17.9,,,
2021-06-29 01:15:00+05:30,800.0,24.4,,216.0,95.0,3.0
2021-06-29 13:45:00+05:30,500.0,11.6,59.7,210.0,44.0,3.5
2021-06-30 02:15:00+05:30,,,2.7,368.0,129.0,
2021-07-01 03:45:00+05:30,300.0,7.2,15.5,114.0,22.0,
2021-07-01 05:30:00+05:30,300.0,8.4,11.4,145.0,23.0,2.7
2021-07-03 10:00:00+05:30,700.0,23.9,18.7,234.0,40.0,2.6
2021-07-03 17:00:00+05:30,500.0,15.9,26.4,300.0,55.0,3.1
2021-07-04 02:30:00+05:30,,,2.9,128.0,34.0,
2021-07-05 09:15:00+05:30,500.0,19.9,20.4,169.0,50.0,3.0
2021-07-08 10:15:00+05:30,300.0,9.1,21.9,338.0,45.0,2.6
2021-07-08 10:45:00+05:30,,6.0,25.9,254.0,42.0,2.4
2021-07-08 12:30:00+05:30,400.0,9.3,30.0,241.0,40.0,1.7
2021-07-08 14:15:00+05:30,400.0,9.1,,208.0,36.0,1.7
2021-07-10 04:15:00+05:30,400.0,7.9,10.8,85.0,45.0,2.4
2021-07-15 19:45:00+05:30,600.0,15.1,8.9,123.0,52.0,
2021-07-18 13:45:00+05:30,700.0,13.4,15.3,101.0,,2.3
2021-07-18 15:15:00+05:30,700.0,17.9,26.2,139.0,105.0,2.2
2021-07-19 20:45:00+05:30,1000.0,24.2,0.5,23.0,24.0,3.1
2021-07-19 22:15:00+05:30,800.0,31.9,,30.0,25.0,2.8
2021-07-20 14:15:00+05:30,1000.0,20.9,15.9,151.0,94.0,3.2
2021-07-20 17:15:00+05:30,500.0,14.1,8.0,138.0,46.0,2.5
2021-07-20 18:15:00+05:30,300.0,9.1,12.4,14.0,9.0,2.7
2021-07-20 19:15:00+05:30,500.0,11.7,9.8,7.0,8.0,3.0
2021-07-21 02:45:00+05:30,800.0,20.9,3.4,35.0,14.0,2.1
2021-07-21 03:15:00+05:30,800.0,19.0,2.6,35.0,14.0,1.9
2021-07-22 02:45:00+05:30,100.0,5.3,8.6,23.0,9.0,4.1
2021-07-22 06:15:00+05:30,500.0,17.4,4.0,50.0,20.0,2.4
2021-07-22 09:30:00+05:30,700.0,15.4,7.9,117.0,58.0,2.7
2021-07-22 10:30:00+05:30,700.0,12.6,13.9,114.0,53.0,2.8
2021-07-22 11:15:00+05:30,600.0,10.5,23.2,100.0,59.0,2.8
2021-07-22 14:15:00+05:30,600.0,13.9,18.8,64.0,28.0,2.6
2021-08-25 22:15:00+05:30,900.0,34.7,6.3,191.0,34.0,2.0
2021-09-01 20:30:00+05:30,1700.0,20.0,4.1,53.0,35.0,2.8
2021-09-01 20:45:00+05:30,1500.0,20.0,4.1,62.0,41.0,2.9
2021-09-01 21:15:00+05:30,1300.0,18.3,3.6,62.0,41.0,2.6
2021-09-01 21:45:00+05:30,1200.0,16.1,3.5,55.0,35.0,2.8
2021-09-01 22:15:00+05:30,1400.0,14.4,3.4,55.0,35.0,2.9
2021-09-02 02:45:00+05:30,1000.0,13.6,3.6,56.0,33.0,3.0
2021-09-02 03:45:00+05:30,700.0,13.5,3.3,57.0,38.0,
2021-09-02 04:15:00+05:30,700.0,12.8,3.6,57.0,38.0,2.7
2021-09-02 05:15:00+05:30,600.0,9.5,3.8,62.0,33.0,2.8
2021-09-02 05:45:00+05:30,500.0,9.7,3.9,69.0,41.0,2.7
2021-09-02 06:45:00+05:30,400.0,13.4,5.3,57.0,38.0,2.7
2021-09-02 07:15:00+05:30,400.0,12.9,5.6,57.0,38.0,2.5
2021-09-02 08:15:00+05:30,500.0,10.7,9.4,18.0,8.0,2.4
2021-09-02 08:45:00+05:30,500.0,10.6,9.4,5.0,7.0,2.5
2021-09-02 09:45:00+05:30,800.0,18.5,6.4,7.0,9.0,2.5
2021-09-02 10:45:00+05:30,700.0,14.3,11.6,28.0,23.0,2.9
2021-09-02 11:45:00+05:30,700.0,12.5,23.7,34.0,20.0,
2021-09-02 18:15:00+05:30,1300.0,27.2,16.0,85.0,28.0,2.2
2021-09-02 20:15:00+05:30,1500.0,33.9,3.7,186.0,40.0,2.5
2021-09-02 21:45:00+05:30,900.0,21.7,4.5,155.0,39.0,2.8
2021-09-02 22:15:00+05:30,700.0,20.2,4.5,155.0,39.0,2.6
2021-09-02 23:15:00+05:30,600.0,23.3,3.0,105.0,30.0,2.1
2021-09-03 04:45:00+05:30,300.0,8.4,6.6,13.0,9.0,3.1
2021-09-03 05:45:00+05:30,400.0,16.2,3.5,28.0,24.0,3.4
2021-09-03 07:15:00+05:30,800.0,14.9,3.8,31.0,19.0,3.5
2021-09-03 16:45:00+05:30,600.0,12.7,11.5,,22.0,2.7
2021-09-03 20:30:00+05:30,1200.0,22.6,6.2,,27.0,2.5
2021-09-04 03:15:00+05:30,600.0,16.7,2.8,,13.0,3.2
2021-09-04 13:45:00+05:30,600.0,14.3,13.3,,14.0,2.8
2021-09-05 07:45:00+05:30,600.0,15.0,7.4,,45.0,
2021-09-05 09:45:00+05:30,600.0,9.4,23.9,,31.0,2.1
2021-09-06 06:45:00+05:30,1400.0,23.2,4.5,,58.0,2.4
2021-09-06 09:15:00+05:30,500.0,12.9,15.1,,64.0,2.7
2021-09-06 10:45:00+05:30,400.0,9.3,15.7,,24.0,2.4
2021-09-06 11:45:00+05:30,500.0,13.3,16.1,,,2.7
2021-09-06 17:15:00+05:30,600.0,15.8,44.4,,,1.9
2021-09-07 02:45:00+05:30,500.0,10.2,10.1,,,2.3
2021-09-07 05:15:00+05:30,500.0,11.3,6.6,,,2.7
2021-09-07 05:45:00+05:30,600.0,14.4,5.0,,,2.6
2021-09-07 09:45:00+05:30,800.0,11.5,15.1,,,1.8
2021-09-09 05:45:00+05:30,400.0,8.0,8.3,,,2.2
2021-09-11 11:45:00+05:30,500.0,4.7,11.9,,,3.0
2021-09-13 05:15:00+05:30,900.0,7.4,1.7,,,1.9
2021-09-15 03:45:00+05:30,300.0,4.3,4.5,,,2.8
2021-09-15 05:15:00+05:30,300.0,7.2,2.4,,,2.6
2021-09-15 16:45:00+05:30,500.0,7.3,30.6,,,2.2
2021-09-15 17:15:00+05:30,700.0,12.0,23.7,,,2.7
2021-09-15 19:15:00+05:30,1100.0,29.0,2.9,,,2.9
2021-09-15 19:45:00+05:30,1800.0,29.1,1.7,,,2.9
2021-09-15 21:45:00+05:30,1900.0,22.1,0.9,,,1.7
2021-09-15 22:15:00+05:30,1600.0,24.5,0.8,,,1.7
2021-09-15 22:45:00+05:30,1300.0,19.0,,,,1.5
2021-09-15 23:45:00+05:30,700.0,16.2,0.9,,,1.1
2021-09-16 00:15:00+05:30,500.0,14.6,1.0,,,2.0
2021-09-16 00:45:00+05:30,600.0,13.5,0.2,,,2.4
2021-09-16 01:15:00+05:30,800.0,13.8,,,,2.4
2021-09-16 01:45:00+05:30,600.0,14.1,0.4,,,2.6
2021-09-16 02:15:00+05:30,,,0.7,,,
2021-09-16 04:15:00+05:30,700.0,9.3,0.8,,,2.5
2021-09-16 04:45:00+05:30,600.0,,0.8,,,2.2
2021-09-16 05:15:00+05:30,600.0,,0.6,,,2.4
2021-09-16 05:45:00+05:30,600.0,,0.4,,,2.2
2021-09-16 06:45:00+05:30,1000.0,,0.7,,,2.6
2021-09-16 07:15:00+05:30,800.0,,0.8,,,2.8
2021-09-16 07:45:00+05:30,700.0,,0.8,,,2.7
2021-09-16 08:15:00+05:30,600.0,,1.9,,,2.1
2021-09-16 08:45:00+05:30,500.0,,3.0,,,1.9
2021-09-16 09:45:00+05:30,600.0,,5.3,,,1.9
2021-09-16 10:15:00+05:30,700.0,,6.4,,,2.0
2021-09-16 10:45:00+05:30,500.0,,7.4,,,1.8
2021-09-16 11:15:00+05:30,300.0,,8.3,,,2.1
2021-09-16 14:45:00+05:30,600.0,,6.0,,,2.3
2021-09-16 16:15:00+05:30,900.0,,5.4,,,2.4
2021-09-16 22:15:00+05:30,700.0,,1.1,,,2.0
2021-09-16 22:45:00+05:30,600.0,,,,,2.0
2021-09-16 23:15:00+05:30,500.0,,,,,1.7
2021-09-17 11:15:00+05:30,600.0,,,,,2.0
2021-09-17 12:15:00+05:30,600.0,,,,,2.4
2021-09-17 12:45:00+05:30,600.0,,,,,2.7
2021-09-17 13:45:00+05:30,700.0,,,,,2.7
2021-09-17 14:45:00+05:30,600.0,,,,,2.8
2021-09-17 15:15:00+05:30,600.0,,,,,2.5
2021-09-17 15:45:00+05:30,600.0,,,,,2.6
2021-09-17 16:45:00+05:30,500.0,,,,,2.0
2021-09-17 17:15:00+05:30,500.0,,,,,2.2
2021-09-17 18:15:00+05:30,900.0,,,,,2.5
2021-09-17 18:45:00+05:30,800.0,,,,,2.3
2021-09-17 20:15:00+05:30,1300.0,,,,,2.4
2021-09-17 20:45:00+05:30,1300.0,,,,,2.2
2021-09-17 21:15:00+05:30,1000.0,,,,,2.3
2021-09-17 21:45:00+05:30,900.0,,,,,2.2
2021-09-17 22:15:00+05:30,900.0,,,,,2.1
2021-09-17 23:15:00+05:30,900.0,,,,,2.3
2021-09-18 01:15:00+05:30,500.0,,,,,1.7
2021-09-18 01:45:00+05:30,400.0,,,,,1.8
2021-09-18 04:45:00+05:30,300.0,,,,,2.4
2021-09-18 05:15:00+05:30,300.0,,,,,2.5
2021-09-18 05:45:00+05:30,400.0,,,,,2.5
2021-09-18 07:15:00+05:30,600.0,,,,,2.5
2021-09-18 07:45:00+05:30,600.0,,,,,2.4
2021-09-18 09:45:00+05:30,600.0,,,,,2.4
2021-09-18 10:15:00+05:30,600.0,,,,,2.4
2021-09-18 10:45:00+05:30,600.0,,,,,2.4
2021-09-18 11:15:00+05:30,600.0,,,,,2.5
2021-09-18 12:45:00+05:30,,,,,,2.6
2021-09-18 17:45:00+05:30,800.0,,,,,2.0
2021-09-18 19:15:00+05:30,1300.0,,,,,2.4
2021-09-18 20:15:00+05:30,1500.0,,,,,2.7
2021-09-18 20:45:00+05:30,1600.0,,,,,2.9
2021-09-18 21:15:00+05:30,1700.0,,,,,3.3
2021-09-18 21:45:00+05:30,1500.0,,,,,3.2
2021-09-18 22:45:00+05:30,1200.0,,,,,3.2
2021-09-19 06:15:00+05:30,500.0,,,,,2.2
2021-09-19 06:45:00+05:30,600.0,,,,,2.1
2021-09-19 07:15:00+05:30,600.0,,,,,2.0
2021-09-19 13:15:00+05:30,400.0,,,,,1.6
2021-09-19 13:45:00+05:30,400.0,,,,,
2021-09-19 14:15:00+05:30,400.0,,,,,
2021-09-19 14:45:00+05:30,500.0,,,,,
2021-09-19 15:15:00+05:30,400.0,,,,,
2021-09-19 16:15:00+05:30,400.0,,,,,
2021-09-19 16:45:00+05:30,500.0,,,,,
2021-09-19 17:15:00+05:30,600.0,,,,,
2021-09-19 17:45:00+05:30,600.0,,,,,
2021-09-19 18:15:00+05:30,800.0,,,,,
2021-09-20 09:15:00+05:30,700.0,,,,,
2021-09-20 09:45:00+05:30,600.0,,,,,
2021-09-20 10:15:00+05:30,600.0,,,,,
2021-09-20 12:45:00+05:30,400.0,,,,,
2021-09-20 13:45:00+05:30,500.0,,,,,
2021-09-20 15:45:00+05:30,500.0,,,,,
2021-09-20 16:15:00+05:30,500.0,,,,,
2021-09-20 17:15:00+05:30,700.0,,,,,
2021-09-20 17:45:00+05:30,700.0,,,,,
2021-09-20 19:45:00+05:30,1000.0,,,,,
2021-09-20 20:45:00+05:30,1200.0,,,,,
2021-09-20 21:15:00+05:30,1100.0,,,,,
2021-09-20 21:45:00+05:30,1100.0,,,,,
2021-09-21 03:15:00+05:30,600.0,,,,,
2021-09-21 05:15:00+05:30,500.0,,,,,
2021-09-21 05:45:00+05:30,500.0,,,,,
2021-09-21 06:15:00+05:30,600.0,,,,,
2021-09-21 06:45:00+05:30,800.0,,,,,
2021-09-21 07:15:00+05:30,700.0,,,,,
2021-09-21 07:45:00+05:30,700.0,,,,,
2021-09-21 08:15:00+05:30,700.0,,,,,
2021-09-21 08:45:00+05:30,700.0,,,,,
2021-09-21 09:15:00+05:30,700.0,,,,,
2021-09-21 10:15:00+05:30,600.0,,,,,
2021-09-21 10:45:00+05:30,500.0,,,,,
